gold_answers_json,prediction,exact_match,f1,correct_em,token_confidences_json,generated_token_ids_json,seq_conf_mean,seq_conf_min,seq_conf_logmean,generated_length
"[""mass high school education movement""]",wages,0,0.0,0,"[0.20746441185474396, 0.9995986819267273, 0.9751532673835754, 0.13493645191192627, 0.13114534318447113]","[15488, 1, 1, 306, 16685]",0.48965963125228884,0.13114534318447113,-1.1265515807200643,5
"[""the mass high school education movement""]",high school education,0,0.7499999999999999,0,"[0.13859786093235016, 0.9751393795013428, 0.7524791359901428, 0.9998413324356079, 0.9989246726036072]","[306, 496, 1073, 1, 1]",0.7729964762926101,0.13859786093235016,-0.457394017146391,5
"[""there was an increase in skilled workers""]",inequality,0,0.0,0,"[0.9045377373695374, 0.9537251591682434, 0.9939132332801819, 0.3684826195240021, 0.7764188051223755]","[25608, 1, 1, 25608, 25608]",0.799415510892868,0.3684826195240021,-0.28104826059315935,5
"[""the price of skill is determined by a race between the demand for the skilled worker and the supply of the skilled worker""]",market price,0,0.10526315789473684,0,"[0.2687218189239502, 0.7884404063224792, 0.9182878136634827, 0.9960275888442993, 0.2086116075515747]","[512, 594, 1, 1, 594]",0.6360178470611573,0.2086116075515747,-0.641656569780042,5
"[""skill""]",skill,1,1.0,1,"[0.6666123270988464, 0.9997929930686951, 0.9957488775253296, 0.13288570940494537, 0.3425855338573456]","[4359, 1, 1, 4359, 4359]",0.6275250881910324,0.13288570940494537,-0.6999027199746735,5
"[""law of supply and demand""]",below market wage,0,0.0,0,"[0.21027584373950958, 0.9523632526397705, 0.6868969202041626, 0.9997696280479431, 0.991323709487915]","[666, 512, 11458, 1, 1]",0.7681258708238602,0.21027584373950958,-0.39853188123960825,5
"[""professional and labor organizations""]",the market,0,0.0,0,"[0.9032360315322876, 0.9537407755851746, 0.9997393488883972, 0.9973848462104797, 0.8864593505859375]","[8, 512, 1, 1, 8]",0.9481120705604553,0.8864593505859375,-0.05450680292369294,5
"[""inequality""]",inequality,1,1.0,1,"[0.9746135473251343, 0.9996637105941772, 0.998636782169342, 0.1512478142976761, 0.6590735912322998]","[25608, 1, 1, 25608, 25608]",0.7566470891237259,0.1512478142976761,-0.4666340909688172,5
"[""chronically understaffed""]",market price of skill,0,0.0,0,"[0.17116276919841766, 0.544084370136261, 0.8482652902603149, 0.9945160746574402, 0.9998788833618164]","[512, 594, 13, 4359, 1]",0.7115814775228501,0.17116276919841766,-0.5087946503223112,5
"[""profit""]",wages,0,0.0,0,"[0.4327388405799866, 0.9996891021728516, 0.9931488633155823, 0.22016169130802155, 0.27670812606811523]","[15488, 1, 1, 594, 15488]",0.5844893246889115,0.22016169130802155,-0.7285983198063883,5
"[""offer below or above market wages""]",the market,0,0.2857142857142857,0,"[0.28947019577026367, 0.9090954065322876, 0.9959356784820557, 0.9971393346786499, 0.14735256135463715]","[8, 512, 1, 1, 8]",0.6677986353635788,0.14735256135463715,-0.6513745451855476,5
"[""the market""]",market price of skill,0,0.4,0,"[0.6904385685920715, 0.9784069657325745, 0.912656843662262, 0.9976522326469421, 0.9999352693557739]","[512, 594, 13, 4359, 1]",0.9158179759979248,0.6904385685920715,-0.09721368740362901,5
"[""concentrate wealth, pass environmental costs on to society, and abuse workers and consumers""]",inequality,0,0.0,0,"[0.4084700047969818, 0.9990662932395935, 0.98773193359375, 0.2136358916759491, 0.18729010224342346]","[25608, 1, 1, 1596, 1596]",0.5592388451099396,0.18729010224342346,-0.8254387094916057,5
"[""Economist""]",rent-seeking,0,0.0,0,"[0.8402641415596008, 0.9703459739685059, 0.9997573494911194, 0.9997522234916687, 0.9999747276306152]","[3170, 18, 2338, 1765, 1]",0.962018883228302,0.8402641415596008,-0.040931467814607686,5
"[""by fostering competition to cut prices, profits and large compensation""]",inequality,0,0.0,0,"[0.7771518230438232, 0.9996947050094604, 0.9980248212814331, 0.31251412630081177, 0.699434757232666]","[25608, 1, 1, 25608, 25608]",0.7573640465736389,0.31251412630081177,-0.35499807825492263,5
"[""rent-seeking""]",rent-seeking,1,1.0,1,"[0.8673043847084045, 0.9587420225143433, 0.9995682835578918, 0.9999198913574219, 0.9999750852584839]","[3170, 18, 2338, 1765, 1]",0.9651019334793091,0.8673043847084045,-0.03700707386646206,5
"[""the productivity gap""]",inequality,0,0.0,0,"[0.5143856406211853, 0.9990473389625549, 0.9971150159835815, 0.5022327899932861, 0.6205092072486877]","[25608, 1, 1, 7596, 7596]",0.7266579985618591,0.5022327899932861,-0.36690613353507284,5
"[""economic actor""]",landlord,0,0.0,0,"[0.7098190188407898, 0.553651750087738, 0.9686166644096375, 0.4338456988334656, 0.5894677639007568]","[14759, 1, 1, 14759, 14759]",0.6510801792144776,0.4338456988334656,-0.46589051477772037,5
"[""economic actor""]",income,0,0.0,0,"[0.1379571259021759, 0.9829995036125183, 0.9873121976852417, 0.19281238317489624, 0.13404418528079987]","[2055, 1, 1, 512, 2055]",0.4870250791311264,0.13404418528079987,-1.133270286177891,5
"[""Neoclassical economics""]",inequality,0,0.0,0,"[0.4899349808692932, 0.9599193930625916, 0.9938324689865112, 0.11476799845695496, 0.1420738697052002, 0.14372144639492035]","[25608, 1, 1, 512, 512, 512]",0.4740416929125786,0.11476799845695496,-1.1361173624153023,6
"[""Neoclassical economics""]",market economy,0,0.0,0,"[0.5328429341316223, 0.9416511654853821, 0.9999381303787231, 0.9995032548904419, 0.21431444585323334, 0.2476353794336319]","[512, 2717, 1, 1, 512, 512]",0.6559808850288391,0.21431444585323334,-0.6043860891360912,6
"[""one more year of school""]",$105,0,0.0,0,"[0.6291871666908264, 0.9859134554862976, 0.7774941325187683, 0.999438464641571, 0.5830680727958679, 0.7802982926368713]","[1970, 3076, 1, 1, 1970, 1970]",0.7925665974617004,0.5830680727958679,-0.2528807371496161,6
"[""United States""]",the S&P,0,0.0,0,"[0.164613738656044, 0.16994936764240265, 0.9880033731460571, 0.9963372945785522, 0.999809205532074, 0.9882059097290039]","[8, 180, 184, 345, 1, 1]",0.717819814880689,0.164613738656044,-0.6007003087711776,6
"[""Standard & Poor""]",access to education,0,0.0,0,"[0.4210900366306305, 0.9949342608451843, 0.9990749359130859, 0.9999563694000244, 0.9998041987419128, 0.09668879210948944]","[592, 12, 1073, 1, 1, 8]",0.7519247656067213,0.09668879210948944,-0.534568324852632,6
"[""the country's economy""]",wealth,0,0.0,0,"[0.2999981939792633, 0.8521517515182495, 0.9973198771476746, 0.12579287588596344, 0.12844760715961456, 0.24903486669063568]","[5987, 1, 1, 1456, 592, 592]",0.4421241953969002,0.12579287588596344,-1.147028052924694,6
"[""Standard & Poor""]",access to education,0,0.0,0,"[0.8890472650527954, 0.9939166903495789, 0.9990793466567993, 0.9999300241470337, 0.9998161196708679, 0.07380770146846771]","[592, 12, 1073, 1, 1, 3]",0.8259328578909239,0.07380770146846771,-0.4551956527548389,6
"[""increasing access to education""]",access to education,0,0.8571428571428571,0,"[0.49116799235343933, 0.9654573798179626, 0.9961077570915222, 0.9999109506607056, 0.9998941421508789, 0.04570084065198898]","[592, 12, 1073, 1, 1, 1073]",0.7497065104544163,0.04570084065198898,-0.639309288003814,6
"[""increasing access to education""]",access to education,0,0.8571428571428571,0,"[0.8184821605682373, 0.9955892562866211, 0.9992399215698242, 0.9999288320541382, 0.9998156428337097, 0.09027780592441559]","[592, 12, 1073, 1, 1, 8]",0.8172222698728243,0.09027780592441559,-0.43510061997286886,6
"[""more prone to boom-and-bust cycles""]",wealth gap,0,0.0,0,"[0.5664888024330139, 0.5633170008659363, 0.9985380172729492, 0.9948340654373169, 0.12013538181781769, 0.17059974372386932]","[5987, 6813, 1, 1, 1170, 1170]",0.5689855019251505,0.12013538181781769,-0.8394040384451488,6
"[""average United States worker""]",the average United States worker,1,1.0,1,"[0.2119516283273697, 0.5184401273727417, 0.9094164967536926, 0.9994938373565674, 0.990743100643158, 0.9971004128456116]","[8, 1348, 907, 1323, 10416, 1]",0.7711909338831902,0.2119516283273697,-0.3859983545740033,6
"[""very unequal societies""]",unequal societies,0,0.8,0,"[0.3358462154865265, 0.9992538094520569, 0.723380982875824, 0.9986515641212463, 0.8565673232078552, 0.6414642333984375]","[245, 11433, 18804, 1, 1, 1073]",0.7591940214236578,0.3358462154865265,-0.33597353196576824,6
"[""associated with lower level of human capital formation (education, experience, and apprenticeship) and higher level of fertility, and thereby lower levels of growth""]",higher rates of investment,0,0.14814814814814817,0,"[0.3384634852409363, 0.5406104922294617, 0.9912342429161072, 0.9953413009643555, 0.958257794380188, 0.9947505593299866]","[1146, 1917, 13, 1729, 1, 1]",0.8031096458435059,0.3384634852409363,-0.2932951661081391,6
"[""inequality in the presence of credit market imperfections""]",inequality,0,0.25,0,"[0.6482545137405396, 0.9908883571624756, 0.981764018535614, 0.17352294921875, 0.12612703442573547, 0.18533967435359955]","[25608, 1, 1, 1146, 1146, 25608]",0.5176494245727857,0.12612703442573547,-0.9947509586845963,6
"[""Perotti""]",Perotti,1,1.0,1,"[0.986564040184021, 0.9999982118606567, 0.9999935626983643, 0.9994294047355652, 0.9247890710830688, 0.9682980179786682]","[1915, 22334, 1, 1, 1915, 1915]",0.979845384756724,0.9247890710830688,-0.020751831776246874,6
"[""lasting detrimental effect on human capital formation and economic development""]",higher levels of growth,0,0.0,0,"[0.2675427198410034, 0.5042683482170105, 0.9990845918655396, 0.7075138092041016, 0.9986928105354309, 0.9902253746986389]","[1146, 1425, 13, 1170, 1, 1]",0.7445546090602875,0.2675427198410034,-0.39352790909639723,6
"[""spiritual teacher""]",mentor,0,0.0,0,"[0.8438290953636169, 0.9328406453132629, 0.9959195852279663, 0.18882344663143158, 0.6088206768035889, 0.7288493514060974]","[9380, 1, 1, 9380, 9380, 9380]",0.7165138001243273,0.18882344663143158,-0.4538129210441953,6
"[""Hinduism""]",a guru,0,0.0,0,"[0.4346289038658142, 0.5890770554542542, 0.944865345954895, 0.9994392991065979, 0.9999352693557739, 0.9769881963729858]","[3, 9, 3, 21184, 1, 1]",0.8241556783517202,0.4346289038658142,-0.2405133563876601,6
"[""Hinduism""]",spiritual mentor,0,0.0,0,"[0.4763290584087372, 0.8819102048873901, 0.8073360919952393, 0.9994309544563293, 0.1044219434261322, 0.30158913135528564]","[3428, 9380, 1, 1, 3428, 3428]",0.5951695640881857,0.1044219434261322,-0.7566501591331908,6
"[""guru""]",a guru,1,1.0,1,"[0.5370764136314392, 0.6863667964935303, 0.9021214246749878, 0.999079704284668, 0.9999361038208008, 0.8011001944541931]","[3, 9, 3, 21184, 1, 1]",0.8209467728932699,0.5370764136314392,-0.22061967070584423,6
"[""often""]",a guru,0,0.0,0,"[0.2133430540561676, 0.4772525131702423, 0.9951370358467102, 0.9989614486694336, 0.9999380111694336, 0.9365270137786865]","[3, 9, 3, 21184, 1, 1]",0.7701931794484457,0.2133430540561676,-0.3926860329220354,6
"[""disciples""]",gurus,0,0.0,0,"[0.7513606548309326, 0.5341801643371582, 0.925987720489502, 0.9998762607574463, 0.8832064867019653, 0.42954525351524353]","[3, 21184, 7, 1, 1, 3]",0.7540260901053747,0.42954525351524353,-0.32652235185907535,6
"[""emphasis on spiritual mentorship""]",spiritual mentorship,0,0.6666666666666666,0,"[0.587027370929718, 0.9750013947486877, 0.8759079575538635, 0.9998140931129456, 0.9996052384376526, 0.15896062552928925]","[3428, 9380, 2009, 1, 1, 3428]",0.7660527800520261,0.15896062552928925,-0.4216956638912011,6
"[""spiritual mentorship""]",mentorship,0,0.6666666666666666,0,"[0.3979997932910919, 0.6646512150764465, 0.9998443126678467, 0.9989482760429382, 0.1615886390209198, 0.3144732415676117]","[9380, 2009, 1, 1, 9380, 9380]",0.5895842462778091,0.1615886390209198,-0.7184270603039976,6
"[""spiritual mentorship""]",mentorship,0,0.6666666666666666,0,"[0.39481377601623535, 0.5647497177124023, 0.9998291730880737, 0.9993411898612976, 0.05633479729294777, 0.12257736921310425]","[9380, 2009, 1, 1, 8, 3428]",0.5229410038640102,0.05633479729294777,-1.0794998831955402,6
"[""disciples""]",spiritual teacher,0,0.0,0,"[0.5013222694396973, 0.6080499291419983, 0.999849796295166, 0.9988347887992859, 0.29548051953315735, 0.2462170273065567]","[3428, 3145, 1, 1, 19424, 28599]",0.6082923884193102,0.2462170273065567,-0.6350024655325625,6
"[""licensing""]",licensing,1,1.0,1,"[0.28651413321495056, 0.923012375831604, 0.9994189739227295, 0.1020408645272255, 0.13356348872184753, 0.15841789543628693]","[16604, 1, 1, 6980, 16648, 16648]",0.433827955275774,0.1020408645272255,-1.244790055163931,6
"[""secondary school teachers""]",secondary school teachers,1,1.0,1,"[0.4921250343322754, 0.9661087393760681, 0.6881677508354187, 0.9999727010726929, 0.9988481998443604, 0.2884281277656555]","[6980, 496, 3081, 1, 1, 6980]",0.7389417588710785,0.2884281277656555,-0.3936188504197153,6
"[""secondary school teachers""]",teaching,0,0.0,0,"[0.4437088072299957, 0.9997822642326355, 0.9810880422592163, 0.21924753487110138, 0.21539068222045898, 0.27867934107780457]","[2119, 1, 1, 3145, 2119, 2119]",0.5229827786485354,0.21539068222045898,-0.8604077907465824,6
"[""hard-to-fill""]",retirements,0,0.0,0,"[0.6390174031257629, 0.5904406905174255, 0.9997634291648865, 0.9419798254966736, 0.11689756065607071, 0.13921576738357544]","[6576, 7, 1, 1, 3081, 3081]",0.5712191127240658,0.11689756065607071,-0.85881754028255,6
"[""outweigh""]",opportunities,0,0.0,0,"[0.15556423366069794, 0.9986633062362671, 0.9974592328071594, 0.1482144445180893, 0.10505897551774979, 0.10813890397548676]","[1645, 1, 1, 91, 1645, 1645]",0.41884984945257503,0.10505897551774979,-1.3752075654192304,6
"[""teaching""]",teaching,1,1.0,1,"[0.42078790068626404, 0.9997907280921936, 0.909238874912262, 0.2848902940750122, 0.2553645968437195, 0.26940348744392395]","[2119, 1, 1, 3145, 3145, 2119]",0.5232459803422292,0.2553645968437195,-0.8155403724597837,6
"[""attract""]",repulsion,0,0.0,0,"[0.5986406207084656, 0.9854132533073425, 0.985124945640564, 0.9998083710670471, 0.9993509650230408, 0.4546467065811157, 0.5374523997306824]","[3, 60, 20567, 1, 1, 3, 3]",0.7943481802940369,0.4546467065811157,-0.2789664869066847,7
"[""secondary""]",teaching,0,0.0,0,"[0.6626074314117432, 0.9998379945755005, 0.9613529443740845, 0.22942031919956207, 0.43015846610069275, 0.5077688694000244, 0.5523831844329834]","[2119, 1, 1, 2119, 2119, 2119, 2119]",0.6205041727849415,0.22942031919956207,-0.5768845131786465,7
"[""vary""]",outweigh slow enrollment growth,0,0.0,0,"[0.7449689507484436, 0.9999593496322632, 1.0, 0.994652509689331, 0.9898713231086731, 0.8859639763832092, 0.9999308586120605]","[91, 1123, 9031, 2684, 17938, 1170, 1]",0.9450495668819973,0.7449689507484436,-0.0615919544967856,7
"[""alternative licensing programs""]",job opportunities,0,0.0,0,"[0.10440032929182053, 0.9921518564224243, 0.9988222718238831, 0.9974848031997681, 0.06513510644435883, 0.05748892202973366, 0.05787542834877968]","[613, 1645, 1, 1, 6980, 613, 613]",0.4676226739372526,0.05748892202973366,-1.5297164743217808,7
"[""alternative licensing programs""]",teaching,0,0.0,0,"[0.6728193163871765, 0.9995875954627991, 0.9964253306388855, 0.09237948060035706, 0.2584177553653717, 0.41597557067871094, 0.5002372860908508]","[2119, 1, 1, 2119, 2119, 2119, 2119]",0.5622631907463074,0.09237948060035706,-0.8150145260738239,7
"[""background check and psychiatric evaluation""]",background check,0,0.5714285714285715,0,"[0.533695638179779, 0.9891276955604553, 0.9541904330253601, 0.8699555993080139, 0.20968733727931976, 0.2990504205226898, 0.3054482936859131]","[2458, 691, 1, 1, 5151, 5151, 5151]",0.5944507739373616,0.20968733727931976,-0.6829031582326225,7
"[""Governments""]",a recognized body,0,0.0,0,"[0.5058315992355347, 0.9506568908691406, 0.985552966594696, 0.9954009652137756, 0.999894380569458, 0.9920567870140076, 0.41150280833244324]","[3, 9, 4771, 643, 1, 1, 3]",0.8344137711184365,0.41150280833244324,-0.2353336543758691,7
"[""classroom""]",a school,0,0.0,0,"[0.42164504528045654, 0.9733946323394775, 0.8560866117477417, 0.999869704246521, 0.996152937412262, 0.4986473023891449, 0.3031903803348541]","[3, 9, 496, 1, 1, 5151, 5151]",0.7212838019643512,0.3031903803348541,-0.4198823209143123,7
"[""elementary school education certificate""]",certification,0,0.0,0,"[0.691524088382721, 0.9998194575309753, 0.9990459084510803, 0.5751129388809204, 0.5996782183647156, 0.6179585456848145, 0.6302307844161987]","[5151, 1, 1, 5151, 5151, 5151, 5151]",0.7304814202444894,0.5751129388809204,-0.3396494879723332,7
"[""\""student-teaching\"" time""]",certification,0,0.0,0,"[0.4755757749080658, 0.9996789693832397, 0.9951162338256836, 0.29395776987075806, 0.3957728445529938, 0.4196004271507263, 0.43058204650878906]","[5151, 1, 1, 5151, 5151, 5151, 5151]",0.5728977237428937,0.29395776987075806,-0.6586785223935413,7
"[""salaries can go much higher""]",experience,0,0.0,0,"[0.09020114690065384, 0.981357216835022, 0.9970510005950928, 0.09341206401586533, 0.07937981188297272, 0.0815371721982956, 0.08259841054677963]","[351, 1, 1, 3, 3, 3, 3]",0.3436481175678117,0.07937981188297272,-1.7617417607866999,7
"[""\u00a320,133""]",September 2007,0,0.0,0,"[0.901100754737854, 0.8381685614585876, 0.9999867677688599, 0.9983813762664795, 0.8102467656135559, 0.8672608137130737, 0.8841512799263]","[1600, 4101, 1, 1, 1600, 1600, 1600]",0.8998994742121015,0.8102467656135559,-0.10832378198621338,7
"[""Teachers in state schools""]",Preschool,0,0.0,0,"[0.5894701480865479, 0.9940478801727295, 0.6884500980377197, 0.9756320118904114, 0.1946122795343399, 0.3950047194957733, 0.45890113711357117]","[1266, 6646, 1, 1, 1266, 1266, 1266]",0.6137311820472989,0.1946122795343399,-0.611001057551445,7
"[""\u00a341,004""]",September 2007,0,0.0,0,"[0.822641134262085, 0.8669543862342834, 0.999991774559021, 0.9987030029296875, 0.7527064681053162, 0.8006211519241333, 0.8132560849189758]","[1600, 4101, 1, 1, 1600, 1600, 1600]",0.8649820004190717,0.7527064681053162,-0.15035239801940947,7
"[""salaries can go much higher""]",a bachelor's degree,0,0.0,0,"[0.14884929358959198, 0.9302991628646851, 0.9186227917671204, 0.9506232142448425, 0.9999508857727051, 0.9732143878936768, 0.9998905658721924]","[3, 9, 16428, 31, 7, 1952, 1]",0.8459214717149734,0.14884929358959198,-0.30569951878063145,7
"[""\u00a320,133 to \u00a341,004""]",bachelor's degree,0,0.0,0,"[0.4241759479045868, 0.8563471436500549, 0.9999566078186035, 0.6726077198982239, 0.9999066591262817, 0.9965770840644836, 0.12279003113508224]","[16428, 31, 7, 1952, 1, 1, 3]",0.7246230276567596,0.12279003113508224,-0.5014463365595387,7
"[""Nursery""]",Bachelor's,0,0.0,0,"[0.24577835202217102, 0.5717032551765442, 0.9998962879180908, 0.654611349105835, 0.9738207459449768, 0.17488621175289154, 0.16941601037979126]","[10199, 31, 7, 1, 1, 1266, 1266]",0.5414446017571858,0.16941601037979126,-0.8474033452245923,7
"[""experience and extra responsibilities""]",bachelor's degree,0,0.0,0,"[0.2441374808549881, 0.9322095513343811, 0.9999661445617676, 0.8717144131660461, 0.9999285936355591, 0.9995672106742859, 0.14353042840957642]","[16428, 31, 7, 1952, 1, 1, 3]",0.7415791175195149,0.14353042840957642,-0.5084658859141018,7
"[""salaries can go much higher""]",Preschool teachers,0,0.0,0,"[0.08679984509944916, 0.995641827583313, 0.7431617379188538, 0.9617131352424622, 0.9962528944015503, 0.12016215175390244, 0.12867507338523865]","[1266, 6646, 3081, 1, 1, 3996, 726]",0.5760580950549671,0.08679984509944916,-0.9939329962782478,7
"[""bachelor's degree""]",a bachelor's degree,1,1.0,1,"[0.3774939775466919, 0.9924766421318054, 0.9761171340942383, 0.9681035876274109, 0.9999536275863647, 0.9167386889457703, 0.9999531507492065]","[3, 9, 16428, 31, 7, 1952, 1]",0.8901195440973554,0.3774939775466919,-0.16076676713078025,7
"[""corporal punishment""]",corporal punishment,1,1.0,1,"[0.986156165599823, 0.9995373487472534, 0.9995818734169006, 0.9979273080825806, 0.1697254180908203, 0.36255037784576416, 0.8014191389083862]","[29475, 19372, 1, 1, 8, 29475, 29475]",0.759556804384504,0.1697254180908203,-0.43234753498005085,7
"[""US states""]",the South,0,0.0,0,"[0.22140470147132874, 0.9559499621391296, 0.9829859137535095, 0.9919604659080505, 0.2983449101448059, 0.2636224627494812, 0.2680074870586395]","[8, 1013, 1, 1, 13050, 8, 8]",0.5688965576035636,0.22140470147132874,-0.7767897025780928,7
"[""US""]",Alabama,0,0.0,0,"[0.46114179491996765, 0.9998173117637634, 0.8747358322143555, 0.2794065773487091, 0.2921109199523926, 0.24484550952911377, 0.21935607492923737]","[13050, 1, 1, 12157, 12157, 12157, 12157]",0.48163057437964846,0.21935607492923737,-0.9054230751470925,7
"[""corporal punishment""]",corporal punishment,1,1.0,1,"[0.9827445149421692, 0.998565137386322, 0.9997681975364685, 0.9989019632339478, 0.09231553971767426, 0.4284016489982605, 0.806546688079834]","[29475, 19372, 1, 1, 1045, 29475, 29475]",0.7581776699849537,0.09231553971767426,-0.49505754766625076,7
"[""US""]",Alabama,0,0.0,0,"[0.5225982069969177, 0.9994379878044128, 0.7493770718574524, 0.3093440532684326, 0.1683708280324936, 0.22645129263401031, 0.2792831063270569]","[13050, 1, 1, 16622, 16622, 13050, 13050]",0.4649803638458252,0.1683708280324936,-0.9505228303847654,7
"[""Corporal punishment""]",corporal punishment,1,1.0,1,"[0.8968472480773926, 0.9989169836044312, 0.9991267323493958, 0.9954505562782288, 0.12980762124061584, 0.16919486224651337, 0.2623025178909302]","[29475, 19372, 1, 1, 8, 8, 29475]",0.6359495030982154,0.12980762124061584,-0.7531499358726673,7
"[""the South""]",Alabama,0,0.0,0,"[0.2057655155658722, 0.9989802241325378, 0.6542921662330627, 0.18620850145816803, 0.1569930613040924, 0.13209818303585052, 0.1155753880739212]","[13050, 1, 1, 12976, 12976, 2514, 2514]",0.3499875771147864,0.1155753880739212,-1.388674802796863,7
"[""corporal punishment""]",corporal punishment,1,1.0,1,"[0.3471080958843231, 0.9973704814910889, 0.9993606209754944, 0.9984227418899536, 0.3938596248626709, 0.4260728657245636, 0.40053585171699524]","[29475, 19372, 1, 1, 1045, 1045, 1045]",0.6518186117921557,0.3471080958843231,-0.5375468165663466,7
"[""teacher misconduct""]",misconduct,0,0.6666666666666666,0,"[0.8446770906448364, 0.9999347925186157, 0.9967129230499268, 0.6300210356712341, 0.7471367716789246, 0.770433247089386, 0.7878425717353821]","[28742, 1, 1, 28742, 28742, 28742, 28742]",0.8252512046269008,0.6300210356712341,-0.20356098684540389,7
"[""teacher""]",misconduct,0,0.0,0,"[0.30397096276283264, 0.9999403953552246, 0.9993744492530823, 0.3083209693431854, 0.23149971663951874, 0.2297755777835846, 0.21872863173484802]","[28742, 1, 1, 374, 374, 374, 374]",0.4702301004103252,0.21872863173484802,-0.9745535213299557,7
"[""several high-profile cases""]",misconduct,0,0.0,0,"[0.7597406506538391, 0.9998685121536255, 0.9982609152793884, 0.18419082462787628, 0.5285036563873291, 0.6365588903427124, 0.6781364679336548]","[28742, 1, 1, 28742, 28742, 28742, 28742]",0.6836085596254894,0.18419082462787628,-0.49231769231706446,7
"[""Mary Kay Letourneau""]",Mary Kay Letourneau,1,1.0,1,"[0.1487278789281845, 0.9995617270469666, 0.9991010427474976, 0.9999871253967285, 0.9997745156288147, 0.99994957447052, 0.9998902082443237]","[3790, 14168, 1563, 1211, 29, 1607, 1]",0.8781417246375766,0.1487278789281845,-0.272481899764227,7
"[""teacher""]",misconduct,0,0.0,0,"[0.5460297465324402, 0.9999405145645142, 0.9971319437026978, 0.24499139189720154, 0.14845861494541168, 0.24468478560447693, 0.3421361744403839]","[28742, 1, 1, 374, 3790, 28742, 28742]",0.5033390245267323,0.14845861494541168,-0.9146179536567429,7
"[""high-profile""]",Mary Kay Letourneau,0,0.0,0,"[0.28451046347618103, 0.9997236132621765, 0.9969727993011475, 0.9999806880950928, 0.9998558759689331, 0.9997641444206238, 0.9998776912689209]","[3790, 14168, 1563, 1211, 29, 1607, 1]",0.8972407536847251,0.28451046347618103,-0.18011644437342147,7
"[""several high-profile cases""]",misconduct,0,0.0,0,"[0.7110046148300171, 0.9997805953025818, 0.998296320438385, 0.30342310667037964, 0.5578799843788147, 0.6177605986595154, 0.650593101978302]","[28742, 1, 1, 28742, 28742, 28742, 28742]",0.6912483317511422,0.30342310667037964,-0.4329663631608938,7
"[""Mary Kay Letourneau""]",Mary Kay Letourneau,1,1.0,1,"[0.166651651263237, 0.9996119141578674, 0.9990092515945435, 0.9999877214431763, 0.9997325539588928, 0.999951958656311, 0.9998854398727417]","[3790, 14168, 1563, 1211, 29, 1607, 1]",0.8806900701352528,0.166651651263237,-0.2562387622894374,7
"[""Debra LaFave, Pamela Rogers, and Mary Kay Letourneau""]",Mary Kay Letourneau,0,0.5454545454545454,0,"[0.6759557723999023, 0.9998050332069397, 0.9994590878486633, 0.9999854564666748, 0.999811589717865, 0.9999604225158691, 0.9999071359634399]","[3790, 14168, 1563, 1211, 29, 1607, 1]",0.9535549283027649,0.6759557723999023,-0.05609987044439796,7
"[""Pamela Rogers""]",Mary Kay Letourneau,0,0.0,0,"[0.1913927048444748, 0.9994926452636719, 0.9989269375801086, 0.9999879598617554, 0.9997881054878235, 0.9999538660049438, 0.9998934268951416]","[3790, 14168, 1563, 1211, 29, 1607, 1]",0.8842050922768456,0.1913927048444748,-0.2364836726381203,7
"[""misconduct""]",misconduct,1,1.0,1,"[0.7216029167175293, 0.9998818635940552, 0.9977909326553345, 0.13790524005889893, 0.47565361857414246, 0.5636324286460876, 0.6077368259429932]","[28742, 1, 1, 28742, 28742, 28742, 28742]",0.6434576894555774,0.13790524005889893,-0.589175729312674,7
"[""Mary Kay Letourneau""]",Mary Kay Letourneau,1,1.0,1,"[0.2347683608531952, 0.9996155500411987, 0.9993058443069458, 0.9999887943267822, 0.9997785687446594, 0.9999580383300781, 0.9999035596847534]","[3790, 14168, 1563, 1211, 29, 1607, 1]",0.8904741023268018,0.2347683608531952,-0.20722941987023846,7
"[""Mary Kay Letourneau""]",Mary Kay Letourneau,1,1.0,1,"[0.24819806218147278, 0.9993917942047119, 0.9988007545471191, 0.999988317489624, 0.9997649788856506, 0.9999520778656006, 0.9998857975006104]","[3790, 14168, 1563, 1211, 29, 1607, 1]",0.8922831118106842,0.24819806218147278,-0.19939220475702618,7
"[""high-profile cases""]",misconduct,0,0.0,0,"[0.9355331659317017, 0.9999523162841797, 0.9998445510864258, 0.8402390480041504, 0.9080637097358704, 0.9144992232322693, 0.9180828928947449]","[28742, 1, 1, 28742, 28742, 28742, 28742]",0.9308878438813346,0.8402390480041504,-0.07317109534819854,7
"[""elementary""]",elementary,1,1.0,1,"[0.5252571105957031, 0.9091994762420654, 0.9898414015769958, 0.38913896679878235, 0.3631840944290161, 0.28251123428344727, 0.3192954957485199]","[15468, 1, 1, 2214, 2214, 2214, 15468]",0.5397753970963615,0.28251123428344727,-0.730229735131305,7
"[""elementary school""]",secondary school,0,0.5,0,"[0.17614401876926422, 0.661430299282074, 0.903147280216217, 0.9963260293006897, 0.07961636781692505, 0.19863750040531158, 0.22057536244392395]","[6980, 496, 1, 1, 3145, 6980, 6980]",0.46226812260491507,0.07961636781692505,-1.130525648348334,7
"[""elementary school""]",middle school,0,0.5,0,"[0.9062414765357971, 0.6260467767715454, 0.8036408424377441, 0.9968093037605286, 0.5208723545074463, 0.864814281463623, 0.8876577615737915]","[2214, 496, 1, 1, 2214, 2214, 2214]",0.8008689710072109,0.5208723545074463,-0.24360543807570983,7
